"","plantID","tier","projectNumber","sampleUniqueID","sampleID","product","flavorName","fatLevel","size","container","dateProcessed","dateCode","sampleDay","test","greaterThanLessThan","dataValue","countability"
"2271",76,1,515,7236,"22","Core","White","2%","50 oz.","Plastic","2023-10-02","2023-10-21","D14","SPC","NULL","23000","NULL"
"2272",76,1,515,7236,"22","Core","White","2%","50 oz.","Plastic","2023-10-02","2023-10-21","D14","CVTA","<","400000000","E"
"2273",76,1,515,7236,"22","Core","White","2%","50 oz.","Plastic","2023-10-02","2023-10-21","D21","SPC","NULL","61000000","NULL"
"2274",76,1,515,7236,"22","Core","White","2%","50 oz.","Plastic","2023-10-02","2023-10-21","D21","CVTA","<","2000000","E"
"2275",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","DI","SPC","NULL","60","E"
"2276",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","DI","CVTA","<","20","E"
"2277",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D7","SPC","NULL","130","E"
"2278",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D7","CVTA","<","20","E"
"2279",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D14","SPC","NULL","6500","NULL"
"2280",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D14","CVTA","<","20","E"
"2281",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D21","SPC","NULL","9300000","NULL"
"2282",76,1,515,7237,"23","Core","White","Skim","50 oz.","Plastic","2023-10-04","2023-10-21","D21","CVTA","<","20","E"
"2283",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","DI","SPC","NULL","70","E"
"2284",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","DI","CVTA","<","20","E"
"2285",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","D14","SPC","NULL","20000000","NULL"
"2286",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","D14","CVTA","<","20","E"
"2287",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","D21","SPC","NULL","4900000000","NULL"
"2288",76,1,515,7238,"25","Flavored","Chocolate","2%","Qt","Plastic","2023-09-29","2023-10-18","D21","CVTA",">","400000","E"
"2289",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","DI","SPC","NULL","50","E"
"2290",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","DI","CVTA","<","20","E"
"2291",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D7","SPC","NULL","26000","NULL"
"2292",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D7","CVTA","<","20","E"
"2293",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D14","SPC","NULL","2800000000","NULL"
"2294",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D14","CVTA","<","20","E"
"2295",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D21","SPC",">","40000000000","E"
"2296",76,1,515,7239,"25-1","Single Serve","Chocolate","2%","Pt","Plastic","2023-10-03","2023-10-22","D21","CVTA","<","20","E"
"2297",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","DI","SPC","NULL","20","E"
"2298",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","DI","CVTA","<","20","E"
"2299",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","D14","SPC","NULL","60","E"
"2300",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","D14","CVTA","<","20","E"
"2301",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","D21","SPC","NULL","20","E"
"2302",76,1,515,7240,"26","Single Serve","Coffee","2%","Pt","Plastic","2023-09-26","2023-10-15","D21","CVTA","<","20","E"
"2303",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","DI","SPC","NULL","10","E"
"2304",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2305",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D7","SPC","NULL","20","E"
"2306",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2307",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D14","SPC","NULL","30","E"
"2308",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2309",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","40","E"
"2310",83,1,515,7243,"31","Core","White","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2311",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","DI","SPC","NULL","10","E"
"2312",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2313",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D7","SPC","NULL","3200","NULL"
"2314",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D7","CVTA","NULL","3200","NULL"
"2315",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D14","SPC","NULL","1200000000","NULL"
"2316",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D14","CVTA","NULL","1200000000","NULL"
"2317",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","12000000000","NULL"
"2318",83,1,515,7248,"31-1","Single Serve","White","Whole","Pt","Plastic","2023-10-03","2023-10-23","D21","CVTA","NULL","10000000000","NULL"
"2319",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","DI","SPC","NULL","20","E"
"2320",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2321",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D7","SPC","NULL","10","E"
"2322",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2323",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D14","SPC","<","10","E"
"2324",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2325",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D21","SPC","NULL","87000","NULL"
"2326",83,1,515,7249,"31-2","Extras","White","Whole","Qt","Glass","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2327",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","DI","SPC","<","10","E"
"2328",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2329",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D7","SPC","<","10","E"
"2330",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2331",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D14","SPC","<","10","E"
"2332",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2333",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","3600","NULL"
"2334",83,1,515,7244,"32","Core","White","2%","½ Gal","Plastic","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2335",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","DI","SPC","NULL","10","E"
"2336",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2337",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D7","SPC","<","10","E"
"2338",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2339",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D14","SPC","NULL","10","E"
"2340",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2341",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","170","E"
"2342",83,1,515,7245,"33","Core","White","Skim","½ Gal","Plastic","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2343",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","DI","SPC","<","10","E"
"2344",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2345",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D7","SPC","NULL","10","E"
"2346",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2347",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D14","SPC","NULL","24000","NULL"
"2348",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2349",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","1400000000","NULL"
"2350",83,1,515,7246,"35","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2351",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","DI","SPC","NULL","20","E"
"2352",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","DI","CVTA","<","20","E"
"2353",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D7","SPC","NULL","20","E"
"2354",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D7","CVTA","<","20","E"
"2355",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D14","SPC","NULL","18000","NULL"
"2356",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D14","CVTA","<","20","E"
"2357",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D21","SPC","NULL","1800000000","NULL"
"2358",83,1,515,7247,"35-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-10-03","2023-10-23","D21","CVTA","<","20","E"
"2359",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","DI","SPC","NULL","180","E"
"2360",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","DI","CVTA","<","20","E"
"2361",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D7","SPC","NULL","3200","NULL"
"2362",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D7","CVTA","NULL","3000","NULL"
"2363",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D14","SPC","NULL","1600000000","NULL"
"2364",13,3,515,7255,"51","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D14","CVTA","NULL","2000000000","NULL"
"2365",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","DI","SPC","NULL","20","E"
"2366",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","DI","CVTA","<","20","E"
"2367",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","D7","SPC","NULL","13000","NULL"
"2368",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","D7","CVTA","NULL","5600","NULL"
"2369",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","D14","SPC","NULL","70000000","NULL"
"2370",13,3,515,7261,"51-1","Single Serve","White","Whole","½ Pt","Paper","2023-10-03","2023-10-17","D14","CVTA","NULL","880000000","NULL"
"2371",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","DI","SPC","NULL","390","E"
"2372",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","DI","CVTA","<","20","E"
"2373",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","D7","SPC","NULL","8600","NULL"
"2374",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","D7","CVTA","NULL","6500","NULL"
"2375",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","D14","SPC","NULL","1100000000","NULL"
"2376",13,3,515,7256,"52","Core","White","2%","½ Gal","Plastic","2023-10-02","2023-10-20","D14","CVTA","NULL","850000000","NULL"
"2377",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","DI","SPC","NULL","280","E"
"2378",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","DI","CVTA","<","20","E"
"2379",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","D7","SPC","NULL","8900","NULL"
"2380",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","D7","CVTA","NULL","11000","NULL"
"2381",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","D14","SPC","NULL","18000000","NULL"
"2382",13,3,515,7257,"53","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-20","D14","CVTA","NULL","19000000","NULL"
"2383",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","DI","SPC","NULL","360","E"
"2384",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","DI","CVTA","<","20","E"
"2385",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","D7","SPC","NULL","1500","NULL"
"2386",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","D7","CVTA","NULL","980","NULL"
"2387",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","D14","SPC","NULL","1500000000","NULL"
"2388",13,3,515,7258,"54","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-20","D14","CVTA",">","400000000","E"
"2389",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","DI","SPC","NULL","840","NULL"
"2390",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","DI","CVTA","NULL","120","E"
"2391",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D7","SPC","NULL","780000","NULL"
"2392",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D7","CVTA","NULL","840000","NULL"
"2393",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D14","SPC","NULL","3300000000","NULL"
"2394",13,3,515,7259,"55","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-20","D14","CVTA","NULL","3400000000","NULL"
"2395",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","DI","SPC","NULL","80","E"
"2396",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","DI","CVTA","<","20","E"
"2397",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","D7","SPC","NULL","290000","NULL"
"2398",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","D7","CVTA","NULL","50000","NULL"
"2399",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","D14","SPC","NULL","11000000000","NULL"
"2400",13,3,515,7260,"55-1","Single Serve","Chocolate","Whole","½ Pt","Paper","2023-10-02","2023-10-16","D14","CVTA","NULL","9700000000","NULL"
"2401",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","3600","NULL"
"2402",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","DI","CVTA","<","20","E"
"2403",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","15000","NULL"
"2404",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D7","CVTA","NULL","100","E"
"2405",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","5300000","NULL"
"2406",6,3,515,7264,"61","Core","White","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","8700000","NULL"
"2407",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","1200","NULL"
"2408",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","DI","CVTA","NULL","120","E"
"2409",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","3500","NULL"
"2410",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","D7","CVTA","NULL","3100","NULL"
"2411",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","30000000","NULL"
"2412",6,3,515,7265,"63","Core","White","Skim","½ Gal","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","11000000","NULL"
"2413",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","3800","NULL"
"2414",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","DI","CVTA","<","20","E"
"2415",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","43000","NULL"
"2416",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","D7","CVTA","NULL","54000","NULL"
"2417",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","620000000","NULL"
"2418",6,3,515,7266,"64","Core","White","1%","½ Gal","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","930000000","NULL"
"2419",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","3700","NULL"
"2420",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","DI","CVTA","NULL","40","E"
"2421",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","230000","NULL"
"2422",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","D7","CVTA","NULL","160000","NULL"
"2423",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","520000000","NULL"
"2424",6,3,515,7269,"64-1","Single Serve","White","1%","12 oz","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","640000000","NULL"
"2425",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","DI","SPC","NULL","3500","NULL"
"2426",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","DI","CVTA","NULL","240","E"
"2427",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","D7","SPC","NULL","16000000","NULL"
"2428",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","D7","CVTA","NULL","15000000","NULL"
"2429",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","D14","SPC","NULL","5200000000","NULL"
"2430",6,3,515,7270,"64-2","Extras","White","1%","Qt","Glass","2023-10-02","2023-10-18","D14","CVTA","NULL","1400000000","NULL"
"2431",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","100","E"
"2432",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","DI","CVTA","<","20","E"
"2433",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","1100","NULL"
"2434",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D7","CVTA","<","20","E"
"2435",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","40000000","NULL"
"2436",6,3,515,7267,"65","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","1200","NULL"
"2437",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","DI","SPC","NULL","1500","NULL"
"2438",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","DI","CVTA","<","20","E"
"2439",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","D7","SPC","NULL","4800","NULL"
"2440",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","D7","CVTA","<","20","E"
"2441",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","D14","SPC","NULL","90000000","NULL"
"2442",6,3,515,7268,"65-1","Single Serve","Chocolate","Whole","12 oz","Plastic","2023-10-02","2023-10-18","D14","CVTA","NULL","1400","NULL"
"2443",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","DI","SPC","NULL","170","E"
"2444",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","DI","CVTA","<","20","E"
"2445",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","D7","SPC","NULL","60","E"
"2446",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","D7","CVTA","<","20","E"
"2447",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","D14","SPC","NULL","340","E"
"2448",85,0,516,7272,"11","Core","White","Whole","½ Gal","Plastic","2023-11-06","2023-11-24","D14","CVTA","<","20","E"
"2449",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","DI","SPC","NULL","70","E"
"2450",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","DI","CVTA","<","20","E"
"2451",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","D7","SPC","NULL","60","E"
"2452",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","D7","CVTA","<","20","E"
"2453",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","D14","SPC","NULL","2300","NULL"
"2454",85,0,516,7273,"11-1","Core","White","Whole","Gal","Plastic","2023-11-06","2023-11-24","D14","CVTA","<","20","E"
"2455",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","DI","SPC","NULL","70","E"
"2456",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","DI","CVTA","<","20","E"
"2457",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","D7","SPC","NULL","40","E"
"2458",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","D7","CVTA","<","20","E"
"2459",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","D14","SPC","NULL","7800","NULL"
"2460",85,0,516,7274,"11-2","Extras","White","Whole","Pt","Plastic","2023-11-06","2023-11-24","D14","CVTA","<","20","E"
"2461",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","DI","SPC","NULL","800","NULL"
"2462",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","DI","CVTA","NULL","20","E"
"2463",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","D7","SPC","NULL","22000000","NULL"
"2464",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","D7","CVTA","NULL","24000000","NULL"
"2465",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","D14","SPC","NULL","5800000000","NULL"
"2466",85,0,516,7275,"15","Flavored","Chocolate","Whole","½ Gal","Plastic","2023-11-07","2023-11-25","D14","CVTA","NULL","2300000000","NULL"
"2467",85,0,516,7276,"15-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-11-07","2023-11-25","DI","SPC","NULL","60","E"
"2468",85,0,516,7276,"15-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-11-07","2023-11-25","DI","CVTA","<","20","E"
"2469",85,0,516,7276,"15-1","Single Serve","Chocolate","Whole","Pt","Plastic","2023-11-07","2023-11-25","D7","SPC","NULL","340","E"
