"","lot_id","unit_id","N0","spoilage_type","STorAT","time","N","logN"
"9221.21",91,46,0.0763684329979029,"Spore_Unspoil","AT_3",21,1.86393829104437,0.270431530173253
"9222.21",91,47,0.0910765577655375,"Spore_Unspoil","AT_3",21,78193.879615207,4.89317276132883
"9223.21",91,48,0.193569530940268,"Spore_Unspoil","AT_3",21,0.514241912063784,-0.288832530111976
"9224.21",91,49,0.0128113633976649,"Spore_Unspoil","AT_15",21,0.326885647759717,-0.485604147133278
"9225.21",91,50,0.34283820391687,"Spore_Unspoil","AT_100",21,3717.80212657092,3.57028627149688
"9226.21",91,53,0.0275167715714401,"Spore_Unspoil","AT_61",21,47.1375259636795,1.67336678462619
"9227.21",91,55,0.0290539488536816,"Spore_Unspoil","AT_3",21,771251.291967228,5.88719590455348
"9228.21",91,56,0.0564695175305953,"Spore_Unspoil","AT_100",21,1.40264805390203,0.146948713492604
"9229.21",91,57,0.982997729738809,"Spore_Unspoil","AT_45",21,0.985270281359107,-0.00644461660781488
"9230.21",91,58,0.226569751498528,"Spore_Unspoil","AT_15",21,10.7994381409263,1.03340116116818
"9231.21",91,61,0.143160588782744,"Spore_Unspoil","AT_15",21,87.2513622053361,1.94077221607411
"9232.21",91,62,0.0227613787156792,"Spore_Unspoil","AT_3",21,170.408472815325,2.23149118435945
"9233.21",91,63,2.34877234365978,"Spore_Unspoil","AT_3",21,75.844309075875,1.87992299936577
"9234.21",91,64,1.21003700019969,"Spore_Unspoil","AT_15",21,464.061850824353,2.66657586779965
"9235.21",91,65,0.0204222362816212,"Spore_Unspoil","AT_17",21,13944158.6854936,7.1443923164314
"9236.21",91,67,0.307208224663559,"Spore_Unspoil","AT_15",21,5.05021154834432,0.703309570664069
"9237.21",91,68,0.00819674084278839,"Spore_Unspoil","AT_340",21,5267.82295875134,3.72163117074507
"9238.21",91,69,0.54997025506547,"Spore_Unspoil","AT_179",21,1134.66402724475,3.05486728645108
"9239.21",91,70,0.0825923376763693,"Spore_Unspoil","AT_3",21,0.131517432031551,-0.881016679620138
"9240.21",91,71,0.0582867149423961,"Spore_Unspoil","AT_61",21,3225.84039049356,3.50864287537695
"9241.21",91,72,0.981323845580035,"Spore_Unspoil","AT_179",21,434.015062415198,2.63750480188646
"9242.21",91,73,0.0126895191573489,"Spore_Unspoil","AT_3",21,0.277363755034895,-0.556950291701043
"9243.21",91,74,2.36379344542912,"Spore_Unspoil","AT_15",21,99.390931332715,1.99734676013341
"9244.21",91,75,0.00851815712744711,"Spore_Unspoil","AT_17",21,63.3315381371554,1.80162003589353
"9245.21",91,76,0.0529576203775788,"Spore_Unspoil","AT_100",21,0.208812175273013,-0.680244182395216
"9246.21",91,77,0.441481057913981,"Spore_Unspoil","AT_3",21,32485.4669417663,4.51168911363717
"9247.21",91,78,0.153298733663926,"Spore_Unspoil","AT_15",21,2.00093504114366,0.301232989820228
"9248.21",91,79,0.0956445071470618,"Spore_Unspoil","AT_15",21,15153.0855026019,4.18050107378328
"9249.21",91,80,0.0945628477658242,"Spore_Unspoil","AT_179",21,6632.92439245082,3.82170504687948
"9250.21",91,81,0.00609869096862751,"Spore_Unspoil","AT_15",21,0.338312052998906,-0.470682529384148
"9251.21",91,83,0.175207606051101,"Spore_Unspoil","AT_17",21,22080826.2852604,7.3440153210687
"9252.21",91,84,1.3874898512934,"Spore_Unspoil","AT_61",21,24403.4612072201,4.38745142783837
"9253.21",91,85,1.39225928241268,"Spore_Unspoil","AT_179",21,13435785.919158,7.12826307533716
"9254.21",91,88,0.235955812460058,"Spore_Unspoil","AT_100",21,677.836907497351,2.83112521201694
"9255.21",91,89,0.484347915216419,"Spore_Unspoil","AT_3",21,3.55727698338286,0.551117682355142
"9256.21",91,91,1.11285885323186,"Spore_Unspoil","AT_45",21,1.71882788502815,0.235232390750531
"9257.21",91,93,0.243901093638537,"Spore_Unspoil","AT_15",21,10.0580152855066,1.00251229129745
"9258.21",91,94,0.439531899264534,"Spore_Unspoil","AT_3",21,84.5229432215409,1.92697461145906
"9259.21",91,95,0.194747413804198,"Spore_Unspoil","AT_179",21,0.869562177849902,-0.0606993584207322
"9260.21",91,96,0.0769248056012054,"Spore_Unspoil","AT_15",21,1.40871193541454,0.148822194209256
"9261.21",91,97,0.133163326797025,"Spore_Unspoil","AT_3",21,488408.940438133,5.68878360520612
"9262.21",91,98,0.0140087456285607,"Spore_Unspoil","AT_45",21,0.445873334939058,-0.350788499471653
"9263.21",91,100,0.00421802125521505,"Spore_Unspoil","AT_3",21,0.332444927589884,-0.478280289082058
"9264.21",92,1,0.53006924747088,"Spore_Unspoil","AT_100",21,2.04141404076194,0.309931097504805
"9265.21",92,2,0.436561487432376,"Spore_Unspoil","AT_15",21,16.64066567796,1.22117069542119
"9266.21",92,4,0.82740404969753,"Spore_Unspoil","AT_15",21,285.301291426965,2.45530373751174
"9267.21",92,5,0.150358007131529,"Spore_Unspoil","AT_15",21,5.98238510967455,0.776874366840262
"9268.21",92,6,0.683157121104821,"Spore_Unspoil","AT_3",21,75573.4441066974,4.87836921476045
"9269.21",92,7,6.08559445196179,"Spore_Unspoil","AT_3",21,14750.3883570411,4.16880345482941
"9270.21",92,8,0.021125494643923,"Spore_Unspoil","AT_45",21,1.07128347589469,0.0299044061510315
"9271.21",92,10,0.0925828933378069,"Spore_Unspoil","AT_3",21,4.83715251472037,0.684589780846641
"9272.21",92,12,0.106952438525492,"Spore_Unspoil","AT_3",21,39.6038323201747,1.59773721307135
"9273.21",92,13,0.114428300373516,"Spore_Unspoil","AT_3",21,8.33147005653028,0.920721637794655
"9274.21",92,14,0.0540785743430882,"Spore_Unspoil","AT_15",21,0.543009030277956,-0.265192948003646
"9275.21",92,16,1.35317915887751,"Spore_Unspoil","AT_3",21,4758.61370802463,3.67748045132482
"9276.21",92,18,0.293723357232675,"Spore_Unspoil","AT_3",21,0.766079851271483,-0.115725959924631
"9277.21",92,19,0.672056640292035,"Spore_Unspoil","AT_179",21,883395.032570098,5.94615495284238
"9278.21",92,20,0.0861549919513039,"Spore_Unspoil","AT_3",21,84.3636803155544,1.92615551732009
"9279.21",92,21,0.219464256966872,"Spore_Unspoil","AT_15",21,15.1840979943462,1.18138899791953
"9280.21",92,22,0.0689563354774173,"Spore_Unspoil","AT_3",21,1030.39639236903,3.01300432946356
"9281.21",92,23,0.207786765347261,"Spore_Unspoil","AT_15",21,4.21641623489378,0.62494347687117
"9282.21",92,24,1.84739382811693,"Spore_Unspoil","AT_179",21,17.8902991071391,1.25261760157878
"9283.21",92,25,0.2258958256995,"Spore_Unspoil","AT_17",21,11461629.0196673,7.05924634747204
"9284.21",92,26,1.55826953996963,"Spore_Unspoil","AT_100",21,157.127198632417,2.19625136768524
"9285.21",92,27,0.323184310114249,"Spore_Unspoil","AT_15",21,60.2962264713078,1.78029013346737
"9286.21",92,28,0.0243631425310555,"Spore_Unspoil","AT_15",21,3.68630980587349,0.566591831514456
"9287.21",92,29,0.0614568181862537,"Spore_Unspoil","AT_179",21,11291.159668257,4.05273854880368
"9288.21",92,30,0.0070162267669314,"Spore_Unspoil","AT_15",21,5.41267672866733,0.733412089690657
"9289.21",92,33,0.023646370841766,"Spore_Unspoil","AT_100",21,0.215056709061602,-0.667447004339915
"9290.21",92,36,2.66131292076722,"Spore_Unspoil","AT_3",21,721078.038161467,5.85798226847656
"9291.21",92,37,0.787027443337263,"Spore_Unspoil","AT_17",21,3777995.50238631,6.57726143656888
"9292.21",92,40,0.0994540739346546,"Spore_Unspoil","AT_15",21,10.0962595209467,1.00416050543676
"9293.21",92,41,0.237650811301255,"Spore_Unspoil","AT_3",21,436166.450492222,5.63965225700964
"9294.21",92,42,0.118865945931147,"Spore_Unspoil","AT_179",21,2.06256766172078,0.314408204315287
"9295.21",92,43,1.27333544110972,"Spore_Unspoil","AT_45",21,1.27490063569365,0.105476337670707
"9296.21",92,44,0.0415763606201161,"Spore_Unspoil","AT_3",21,10.1900487350062,1.00817626107155
"9297.21",92,45,0.174746950859501,"Spore_Unspoil","AT_179",21,16.1586420508288,1.20840486048486
"9298.21",92,47,0.0136971492665227,"Spore_Unspoil","AT_15",21,0.121481363729111,-0.91549034141048
"9299.21",92,51,0.0159552213991644,"Spore_Unspoil","AT_100",21,13.8527497952443,1.14153599017777
"9300.21",92,52,0.031695429501143,"Spore_Unspoil","AT_15",21,19.6702190548458,1.29380919641049
"9301.21",92,53,8.08711659947368,"Spore_Unspoil","AT_3",21,671960.593289759,5.82734380487135
"9302.21",92,54,0.15700065661403,"Spore_Unspoil","AT_45",21,0.157076285785206,-0.803889376576948
"9303.21",92,56,0.0967835158274457,"Spore_Unspoil","AT_45",21,0.0986414570309318,-1.00594052141009
"9304.21",92,57,0.402860599097106,"Spore_Unspoil","AT_45",21,0.403881420694753,-0.393746124733789
"9305.21",92,58,0.0101050340994,"Spore_Unspoil","AT_340",21,1.35637430020317,0.132379552422999
"9306.21",92,59,0.460969471709616,"Spore_Unspoil","AT_15",21,20.8792651732329,1.31971520999949
"9307.21",92,60,0.00230413652274202,"Spore_Unspoil","AT_3",21,1.25358900271604,0.0981551735684701
"9308.21",92,61,0.0285723905270367,"Spore_Unspoil","AT_3",21,8.47282963835184,0.928028474214325
"9309.21",92,63,0.0615103078611323,"Spore_Unspoil","AT_15",21,3.78415968807382,0.577969454945922
"9310.21",92,64,0.0138442140932286,"Spore_Unspoil","AT_45",21,0.0145226144748362,-1.83795519150219
"9311.21",92,65,0.120068527959167,"Spore_Unspoil","AT_3",21,74.4390159613479,1.87180062338698
"9312.21",92,66,1.62949651554819,"Spore_Unspoil","AT_15",21,198.256597410297,2.29722764830345
"9313.21",92,67,4.14934463006316,"Spore_Unspoil","AT_179",21,118539.78179441,5.07386412346339
"9314.21",92,68,0.294196922468675,"Spore_Unspoil","AT_3",21,6332.34463733616,3.80156454327501
"9315.21",92,69,0.0611494341198602,"Spore_Unspoil","AT_17",21,22662619.4699929,7.35531010656951
"9316.21",92,70,0.0244153054559615,"Spore_Unspoil","AT_3",21,6.6410325232054,0.822235607119442
"9317.21",92,71,0.00579439744969308,"Spore_Unspoil","AT_15",21,1.5864098461974,0.200415396693923
"9318.21",92,72,0.381540863321719,"Spore_Unspoil","AT_17",21,10633964.4019095,7.02669520214328
"9319.21",92,74,0.113647589934506,"Spore_Unspoil","AT_179",21,15449.7069767022,4.18892024689302
"9320.21",92,75,0.00338391290259225,"Spore_Unspoil","AT_3",21,2.39614894216533,0.37951380985672
"9321.21",92,77,1.65617172078324,"Spore_Unspoil","AT_15",21,87.9109916089393,1.94404317879019
"9322.21",92,78,0.0495120876827927,"Spore_Unspoil","AT_15",21,0.601245931021547,-0.220947849729744
"9323.21",92,80,5.39638362427956,"Spore_Unspoil","AT_100",21,10.8346700565672,1.03481569047873
"9324.21",92,82,0.193860837905254,"Spore_Unspoil","AT_15",21,996.19375554671,2.99834381511158
"9325.21",92,84,0.0243607267826078,"Spore_Unspoil","AT_100",21,2.50169055789702,0.398233589406581
"9326.21",92,85,0.205127059840066,"Spore_Unspoil","AT_3",21,402.24723407272,2.60449306649118
"9327.21",92,86,0.379861588547473,"Spore_Unspoil","AT_3",21,0.385509053262761,-0.41396541855753
"9328.21",92,87,0.0786063928015863,"Spore_Unspoil","AT_179",21,1.22930570541113,0.0896598972587369
"9329.21",92,88,0.00590846675840338,"Spore_Unspoil","AT_179",21,0.0754772710134779,-1.12218381074894
"9330.21",92,89,0.0379769545463259,"Spore_Unspoil","AT_15",21,86.8119708109703,1.93857961571437
"9331.21",92,90,0.0165514038528494,"Spore_Unspoil","AT_15",21,1.19103391466208,0.0759241281837792
"9332.21",92,91,5.56837768388071,"Spore_Unspoil","AT_3",21,78050.184805259,4.89237393571117
"9333.21",92,93,0.197061994794421,"Spore_Unspoil","AT_45",21,2.1196543784701,0.326265052551371
"9334.21",92,94,0.455934079515029,"Spore_Unspoil","AT_15",21,34.939092852053,1.54331162490387
"9335.21",92,95,0.0150999540481505,"Spore_Unspoil","AT_15",21,0.102554396354048,-0.98904571733971
"9336.21",92,96,0.0385071076935002,"Spore_Unspoil","AT_15",21,3.72141971851913,0.570708654476563
"9337.21",92,97,2.32578669765096,"Spore_Unspoil","AT_179",21,2560.38583976015,3.40830541666036
"9338.21",92,98,0.108811738044793,"Spore_Unspoil","AT_3",21,0.197799757263068,-0.703774245698267
"9339.21",92,99,0.0421156615221052,"Spore_Unspoil","AT_3",21,563919.651956143,5.75121722951901
"9340.21",93,1,1.21281947764006,"Spore_Unspoil","AT_15",21,18.1173060633141,1.25809362111032
"9341.21",93,2,0.351575655604226,"Spore_Unspoil","AT_3",21,30.8145355970943,1.4887556269056
"9342.21",93,3,0.00390453019000938,"Spore_Unspoil","AT_3",21,0.0931915660619245,-1.03062338999051
"9343.21",93,5,0.0140581251855867,"Spore_Unspoil","AT_100",21,13.6994959139992,1.13670458717128
"9344.21",93,7,0.0536455728913955,"Spore_Unspoil","AT_15",21,11.7347183028347,1.06947266862632
"9345.21",93,10,0.0264428822303387,"Spore_Unspoil","AT_15",21,0.0971130654406935,-1.01272233685742
"9346.21",93,12,0.000768689419861793,"Spore_Unspoil","AT_3",21,284.71321010389,2.45440761797986
"9347.21",93,13,0.257042980859169,"Spore_Unspoil","AT_15",21,20.5741285447597,1.31332144892842
"9348.21",93,15,2.2744051352616,"Spore_Unspoil","AT_3",21,48898.6959033327,4.68929727692447
"9349.21",93,16,0.0788093437304132,"Spore_Unspoil","AT_45",21,0.0791383629928153,-1.10161293752387
"9350.21",93,18,0.104523245991103,"Spore_Unspoil","AT_3",21,0.467162971800247,-0.330531587514067
"9351.21",93,21,0.0421313932621718,"Spore_Unspoil","AT_15",21,115.281336854293,2.06175900410951
"9352.21",93,22,0.00876081795367229,"Spore_Unspoil","AT_45",21,0.00880949494780838,-2.05504898916653
"9353.21",93,24,0.267464248468731,"Spore_Unspoil","AT_15",21,0.809732293552628,-0.0916585399481825
"9354.21",93,25,2.58218942853801,"Spore_Unspoil","AT_15",21,78.920880140875,1.89719191994298
"9355.21",93,26,2.00203128497028,"Spore_Unspoil","AT_15",21,10.6010683853339,1.02534963606415
"9356.21",93,27,0.0339517076506775,"Spore_Unspoil","AT_3",21,10825.2162039162,4.03443657894966
"9357.21",93,28,0.0328664932688594,"Spore_Unspoil","AT_15",21,0.0803031006976337,-1.09526768523347
"9358.21",93,29,0.232416146653619,"Spore_Unspoil","AT_15",21,21.658462737529,1.33562762826802
"9359.21",93,30,0.00856937722882792,"Spore_Unspoil","AT_45",21,0.00857182272684078,-2.06692681914572
"9360.21",93,31,0.571090396404593,"Spore_Unspoil","AT_100",21,0.582262512467204,-0.234881169968767
"9361.21",93,33,2.48741504515937,"Spore_Unspoil","AT_100",21,660.905988408862,2.82013968699093
"9362.21",93,34,0.026869963395279,"Spore_Unspoil","AT_3",21,29.5420229491384,1.47044023117792
"9363.21",93,35,0.928590322027827,"Spore_Unspoil","AT_45",21,1773.17105735798,3.2487506338994
"9364.21",93,36,0.206330911717288,"Spore_Unspoil","AT_15",21,4.25373698886703,0.628770633706124
"9365.21",93,37,0.0223516206264608,"Spore_Unspoil","AT_100",21,16.0452315732621,1.20534598944425
"9366.21",93,39,0.198781852974542,"Spore_Unspoil","AT_3",21,16.1951460772611,1.20938486962081
"9367.21",93,40,0.503878948908065,"Spore_Unspoil","AT_100",21,46.0310110772337,1.66305051433436
"9368.21",93,41,0.0880261722344723,"Spore_Unspoil","AT_179",21,22531.1081666715,4.35278255252431
"9369.21",93,42,0.88280299202257,"Spore_Unspoil","AT_15",21,52.8308889253126,1.72288791812798
"9370.21",93,43,0.114974086111412,"Spore_Unspoil","AT_100",21,0.156406226889063,-0.805745960676897
"9371.21",93,45,0.0743803427714437,"Spore_Unspoil","AT_15",21,2.84686491199057,0.454366859711414
"9372.21",93,46,0.0318139174620404,"Spore_Unspoil","AT_15",21,2.04276311263641,0.310218006945838
"9373.21",93,47,0.117932649699492,"Spore_Unspoil","AT_15",21,1.35932205026648,0.133322361871543
"9374.21",93,49,1.46720733298505,"Spore_Unspoil","AT_15",21,12.812847311483,1.10764565076402
"9375.21",93,50,0.0601765564473152,"Spore_Unspoil","AT_3",21,519.33595629149,2.71544839207011
"9376.21",93,52,0.26283629369546,"Spore_Unspoil","AT_45",21,5.40047144867828,0.732431674382639
"9377.21",93,54,0.71600439739586,"Spore_Unspoil","AT_100",21,0.720079565737945,-0.142619513219038
"9378.21",93,55,0.111221195880418,"Spore_Unspoil","AT_15",21,36952.9888033819,4.56764957042562
"9379.21",93,56,0.0675869239306529,"Spore_Unspoil","AT_340",21,28827068.2895451,7.45980047692118
"9380.21",93,57,0.106111006773465,"Spore_Unspoil","AT_179",21,94366.1117004179,4.97481606057103
"9381.21",93,58,0.117787867143721,"Spore_Unspoil","AT_179",21,5.5041725527006,0.740692040327574
"9382.21",93,60,0.102821583021332,"Spore_Unspoil","AT_179",21,24652319.6333676,7.39185779000574
"9383.21",93,61,0.111519442511126,"Spore_Unspoil","AT_100",21,4430.76267653141,3.64647848868359
"9384.21",93,62,0.030121536898494,"Spore_Unspoil","AT_3",21,1.93727557813383,0.287191403656666
"9385.21",93,63,0.249222134776593,"Spore_Unspoil","AT_179",21,143.301784145098,2.15625159751212
"9386.21",93,64,0.403420679383922,"Spore_Unspoil","AT_179",21,20939.9716125751,4.32097608858875
"9387.21",93,65,0.550716221207938,"Spore_Unspoil","AT_179",21,44214689.1473257,7.64556657604174
"9388.21",93,66,0.184880043375453,"Spore_Unspoil","AT_17",21,21420418.1114883,7.33082794370125
"9389.21",93,67,2.17365537437743,"Spore_Unspoil","AT_15",21,495.66578839649,2.69518894427661
"9390.21",93,68,0.307286693815368,"Spore_Unspoil","AT_45",21,0.320815685966305,-0.493744405468717
"9391.21",93,69,1.40474251717764,"Spore_Unspoil","AT_15",21,2683.63722716349,3.42872380773787
"9392.21",93,71,0.412657259649415,"Spore_Unspoil","AT_3",21,72.1957623352329,1.85851170659407
"9393.21",93,73,0.0123331591909959,"Spore_Unspoil","AT_100",21,0.208340172442997,-0.68122698070917
"9394.21",93,74,0.0569785584304767,"Spore_Unspoil","AT_15",21,0.215452492561392,-0.666648477210811
"9395.21",93,75,0.155628495504936,"Spore_Unspoil","AT_15",21,9.06939664122011,0.957578395758583
"9396.21",93,76,0.345392157684361,"Spore_Unspoil","AT_179",21,10324.3305877805,4.013861902318
"9397.21",93,77,0.00696326516300685,"Spore_Unspoil","AT_179",21,193.796495382619,2.28734591900086
"9398.21",93,79,3.21843909314375,"Spore_Unspoil","AT_3",21,23707.9749684967,4.37489446002769
"9399.21",93,80,0.112956246164836,"Spore_Unspoil","AT_45",21,1.54265724575284,0.188269443358204
"9400.21",93,82,0.240825402875687,"Spore_Unspoil","AT_179",21,26.5647799078344,1.42430622208242
"9401.21",93,83,0.174705512852792,"Spore_Unspoil","AT_179",21,318.588040977146,2.50322946940889
"9402.21",93,84,0.317453157077025,"Spore_Unspoil","AT_15",21,1582.87169833785,3.19944571400191
"9403.21",93,86,0.0624735467721088,"Spore_Unspoil","AT_45",21,1.33470262564728,0.125384514819249
"9404.21",93,87,0.0132591984021139,"Spore_Unspoil","AT_15",21,0.368564224479633,-0.433486822847631
"9405.21",93,88,4.43629445464866,"Spore_Unspoil","AT_15",21,286.142377935456,2.45658218195973
"9406.21",93,90,0.122098341342162,"Spore_Unspoil","AT_3",21,126.860820515626,2.10332751601822
"9407.21",93,92,1.0222236744203,"Spore_Unspoil","AT_179",21,147343.532080494,5.16833107643703
"9408.21",93,93,0.0090724622667951,"Spore_Unspoil","AT_45",21,0.00908435000253353,-2.04170614159886
"9409.21",93,95,0.337554633586299,"Spore_Unspoil","AT_15",21,15.4809921734982,1.18979879107989
"9410.21",93,96,0.1227564686588,"Spore_Unspoil","AT_45",21,0.122827524352551,-0.910704301476734
"9411.21",93,97,0.62580572445454,"Spore_Unspoil","AT_15",21,4414.81693359647,3.64491269967412
"9412.21",93,99,0.135848010745412,"Spore_Unspoil","AT_15",21,8.49870226810016,0.929352615028301
"9413.21",93,100,0.683046090116046,"Spore_Unspoil","AT_3",21,65.7093628180184,1.81762725586864
"9414.21",94,1,0.165114500986052,"Spore_Unspoil","AT_3",21,0.180985535507747,-0.742356132866656
"9415.21",94,2,0.00879626585140826,"Spore_Unspoil","AT_15",21,3.37252249346963,0.527954854936132
"9416.21",94,3,0.00158453762247528,"Spore_Unspoil","AT_45",21,0.00160901336942884,-2.79344034729622
"9417.21",94,4,1.25936887835089,"Spore_Unspoil","AT_179",21,2783256.97095212,6.44455330547685
"9418.21",94,5,0.442442327020397,"Spore_Unspoil","AT_3",21,0.887501524213509,-0.051830892405885
"9419.21",94,6,0.846208246038782,"Spore_Unspoil","AT_100",21,0.883198083729817,-0.0539418819002806
"9420.21",94,7,1.09531443965108,"Spore_Unspoil","AT_3",21,732.449749870542,2.86477783502953
"9421.21",94,8,0.413904213645662,"Spore_Unspoil","AT_3",21,628422.990227799,5.79825206488867
"9422.21",94,10,1.29995410772085,"Spore_Unspoil","AT_3",21,18.1366461636683,1.2585569802281
"9423.21",94,11,4.31116543270384,"Spore_Unspoil","AT_15",21,15.2302264585091,1.18270636091646
"9424.21",94,12,1.39237822511448,"Spore_Unspoil","AT_3",21,583088.577344838,5.76573453371277
"9425.21",94,13,0.0229644567415581,"Spore_Unspoil","AT_15",21,8.4413511012521,0.926411964262722
"9426.21",94,14,1.50950623581285,"Spore_Unspoil","AT_15",21,195.082068180745,2.2902173511574
"9427.21",94,15,1.96948347317471,"Spore_Unspoil","AT_15",21,111.076807527533,2.04562338914538
"9428.21",94,16,0.47397605941943,"Spore_Unspoil","AT_3",21,4089.84822665583,3.61170719173622
"9429.21",94,17,2.11364905693858,"Spore_Unspoil","AT_340",21,6874.15697838966,3.83721944547214
"9430.21",94,18,0.0262327732775525,"Spore_Unspoil","AT_100",21,0.0556122561046333,-1.25482948589922
"9431.21",94,20,0.201608351176808,"Spore_Unspoil","AT_100",21,1541.20154317133,3.18785943519073
"9432.21",94,21,1.51205371900811,"Spore_Unspoil","AT_3",21,39276.1153974901,4.59412852736183
"9433.21",94,22,0.267133491433555,"Spore_Unspoil","AT_15",21,956.120607813436,2.98051267889124
"9434.21",94,24,1.38317066201532,"Spore_Unspoil","AT_100",21,1.38443955271885,0.141273998367078
"9435.21",94,25,0.100253902219391,"Spore_Unspoil","AT_3",21,3400.60608526052,3.53155632763819
"9436.21",94,27,1.0218178577896,"Spore_Unspoil","AT_61",21,1304.52811930821,3.11545344482281
"9437.21",94,28,0.205477768096853,"Spore_Unspoil","AT_15",21,26.6880710125694,1.4263171845454
"9438.21",94,29,0.109886799075123,"Spore_Unspoil","AT_3",21,14.5079096453334,1.16160484214859
"9439.21",94,30,0.135521091312407,"Spore_Unspoil","AT_45",21,47.3308990948249,1.67514475437741
"9440.21",94,31,0.815683352752121,"Spore_Unspoil","AT_100",21,65301.7746959829,4.81492498418777
"9441.21",94,33,0.0153195650972379,"Spore_Unspoil","AT_15",21,0.104603503375224,-0.980453769856426
"9442.21",94,34,0.0960155235631359,"Spore_Unspoil","AT_15",21,11.2817862912645,1.05237786870939
"9443.21",94,35,0.277660787983915,"Spore_Unspoil","AT_3",21,592781.190939949,5.77289441494329
"9444.21",94,36,0.361511704595564,"Spore_Unspoil","AT_3",21,0.3836598253544,-0.416053675235804
"9445.21",94,37,0.0211735287007002,"Spore_Unspoil","AT_45",21,0.021256361949868,-1.67251106343914
"9446.21",94,40,0.162946434646385,"Spore_Unspoil","AT_15",21,3.68866061315919,0.566868698432902
"9447.21",94,41,0.134143001328505,"Spore_Unspoil","AT_340",21,9086.46333628744,3.95839487855635
"9448.21",94,42,3.37606358343785,"Spore_Unspoil","AT_17",21,17146923.4139306,7.23418620809805
"9449.21",94,43,0.18025530841103,"Spore_Unspoil","AT_3",21,629739.372782947,5.79916084726079
"9450.21",94,44,0.595299242298093,"Spore_Unspoil","AT_179",21,24933.3305368111,4.39678029443434
"9451.21",94,45,0.832352054844757,"Spore_Unspoil","AT_100",21,66.0581016295833,1.81992608882795
"9452.21",94,46,0.0163143614590564,"Spore_Unspoil","AT_15",21,1.63271513258094,0.212910417963717
"9453.21",94,48,0.102789943339013,"Spore_Unspoil","AT_3",21,2.37804774779689,0.376220570382139
"9454.21",94,49,0.0522444326241897,"Spore_Unspoil","AT_179",21,189428.134962347,5.27744448338659
"9455.21",94,50,0.0450967595478152,"Spore_Unspoil","AT_179",21,0.084766461883185,-1.07177594373519
"9456.21",94,51,0.562779479032019,"Spore_Unspoil","AT_3",21,0.566750317307422,-0.246608228052219
"9457.21",94,52,0.214525700123884,"Spore_Unspoil","AT_15",21,14.0496045802098,1.1476641013906
"9458.21",94,53,0.0677794907553291,"Spore_Unspoil","AT_15",21,1.26718103705217,0.102838665219831
"9459.21",94,54,3.89046421516711,"Spore_Unspoil","AT_3",21,165456.620756743,5.21868415016369
"9460.21",94,55,0.140488203707416,"Spore_Unspoil","AT_15",21,11.5723384492132,1.06342112671084
"9461.21",94,56,0.220175943442706,"Spore_Unspoil","AT_15",21,10.2396438360714,1.01028485090554
"9462.21",94,57,0.497946141222663,"Spore_Unspoil","AT_3",21,287701.002607242,5.45894137536281
"9463.21",94,58,0.0486538474135792,"Spore_Unspoil","AT_179",21,33817.6528195128,4.52914346124787
"9464.21",94,59,1.76326465973531,"Spore_Unspoil","AT_179",21,111.763639828579,2.04830053709079
"9465.21",94,60,0.0468187561831205,"Spore_Unspoil","AT_3",21,0.756550692382808,-0.121161966934192
"9466.21",94,61,0.111092282570945,"Spore_Unspoil","AT_179",21,4588563.10195792,6.66167670850275
"9467.21",94,62,0.0126561132022742,"Spore_Unspoil","AT_179",21,46284.173428341,4.66543251223262
"9468.21",94,63,1.40894650112189,"Spore_Unspoil","AT_61",21,1.40954962738478,0.14908037110506
"9469.21",94,64,1.61452017049449,"Spore_Unspoil","AT_15",21,747.209338854338,2.87344229120325
"9470.21",94,65,0.00294358916951454,"Spore_Unspoil","AT_3",21,0.0917823988805871,-1.03724059550836
"9471.21",94,67,0.919599450203518,"Spore_Unspoil","AT_15",21,28.1029805232865,1.44875238240232
"9472.21",94,69,2.30519874304827,"Spore_Unspoil","AT_3",21,4.20271804085962,0.623530254291334
"9473.21",94,70,0.0828131168026666,"Spore_Unspoil","AT_45",21,5671.48219803852,3.75369657323286
"9474.21",94,71,1.22655888167983,"Spore_Unspoil","AT_3",21,13.1513492214118,1.11897031019123
"9475.21",94,72,0.0303127380238383,"Spore_Unspoil","AT_100",21,1951102.80210365,6.29028015263908
"9476.21",94,73,0.103827014096617,"Spore_Unspoil","AT_3",21,478.533834887854,2.67991265012874
"9477.21",94,74,0.274253602497391,"Spore_Unspoil","AT_15",21,940.680933540032,2.97344234149249
"9478.21",94,77,0.152175096093558,"Spore_Unspoil","AT_15",21,12.3138209073443,1.09039283290678
"9479.21",94,78,0.284895888634313,"Spore_Unspoil","AT_15",21,2.03521871182022,0.308611086894278
"9480.21",94,79,0.344600344565289,"Spore_Unspoil","AT_15",21,271.935479871601,2.43446587440328
"9481.21",94,81,0.213198421944785,"Spore_Unspoil","AT_3",21,16.0435601004351,1.20530074552023
"9482.21",94,82,0.0593299098507123,"Spore_Unspoil","AT_15",21,0.388818964016637,-0.410252561217654
"9483.21",94,83,6.91616289463022,"Spore_Unspoil","AT_3",21,3214.52212434974,3.50711641919377
"9484.21",94,84,0.199171907627895,"Spore_Unspoil","AT_3",21,630807.691200038,5.79989697987781
"9485.21",94,85,0.0237024363648164,"Spore_Unspoil","AT_3",21,0.0829384377024114,-1.08124414962804
"9486.21",94,86,0.118893264945573,"Spore_Unspoil","AT_3",21,236876.0073829,5.37452107427744
