,t_F,T_F,t_T,T_T,t_S,T_S,t_T2,T_T2,T_H,P_ppc,N0,logN
182.14,1.007111917,4.163725107,1.426928277,4.117455015,1.676096632,0.421643473,0.022242145,8.316999778,2.649052086,0.147691731,0.093137034,2.80021161
183.14,1.224165282,3.51106266,7.424027219,4.262039258,0.137015471,3.052163709,0.039777268,5.696437333,4.614223931,0.147691731,0.29539049,3.930682453
184.14,1.682791684,3.754830647,2.997745642,6.227481324,4.531265607,0.313195635,0.022369465,7.754565589,2.078031118,0.147691731,0.118016334,2.510573207
185.14,1.488333583,3.505402093,5.455996971,5.913359798,0.968772383,2.415371135,0.019838498,8.145058593,10.45369782,0.147691731,3.081994317,8.066163414
186.14,1.393013969,4.364093686,2.552511375,3.569914408,6.596708957,0.07457317,0.040550981,9.26721382,7.942963125,0.147691731,6.119745257,4.441812553
187.14,1.988909603,3.53221569,2.63979641,3.510979792,1.036924181,3.29074917,0.038969809,7.421597705,5.12060296,0.147691731,0.411873342,7.7778356
188.14,1.946181916,3.791592774,2.275196569,3.89734188,4.79832025,1.631302345,0.056585009,8.112402392,3.390032702,0.147691731,2.391780614,6.810971405
189.14,1.596093425,3.812573182,4.484258871,4.345774349,6.333528312,4.255917444,0.061528641,7.018133692,6.931566153,0.147691731,0.120474423,5.610320743
190.14,1.482172214,3.741551679,8.016367837,4.308251773,7.371808277,-0.538683442,0.045996067,8.026905836,3.927925982,0.147691731,0.101289293,2.948058916
191.14,1.467835695,4.29859317,5.347151228,8.675994888,1.386919655,0.54454834,0.039677254,9.708777598,7.481526752,0.147691731,1.850167521,8.301903897
192.14,1.64508565,4.217396632,6.891734114,5.517197644,7.859282112,1.484992408,0.040921281,8.240026545,5.878088141,0.147691731,11.67224611,6.07001702
193.14,1.001054071,4.274438934,6.514881644,3.172698802,5.28030075,1.403751028,0.03699439,8.942860154,5.155560646,0.254255066,1.507871576,3.686271979
194.14,1.371875403,4.047846709,5.222928848,5.941270529,0.612999251,2.774799487,0.039021004,9.659929837,0.879524226,0.254255066,26.10880229,5.21296713
195.14,1.227061199,4.109802261,6.222392081,7.17742199,2.176617503,1.45606382,0.026808273,7.611298376,4.118758019,0.254255066,1.473673766,6.917105206
196.14,1.055974676,3.665069039,4.653298434,2.512282236,7.692927823,5.009328029,0.038435374,9.021099048,6.765644017,0.254255066,7.268341679,6.791420436
197.14,1.368716343,4.025535578,8.859686946,8.434381271,0.140520759,2.245300929,0.047780171,8.635240709,3.080743052,0.254255066,30.86420987,7.753411512
198.14,1.331318557,4.004776285,8.186390999,4.349293304,9.820651315,1.453374657,0.068216828,9.530468408,6.194924843,0.254255066,6.733799419,8.092319831
199.14,1.870429379,4.025024709,3.960977294,5.802494595,1.756384327,2.657343901,0.043934398,7.815066448,4.90792084,0.254255066,3.031672756,5.689602422
200.14,1.782690628,3.965281191,3.809594662,8.329800059,2.683755103,2.749200125,0.027960329,9.27894504,3.76833915,0.254255066,0.512510669,5.742593976
201.14,1.835849306,3.685922173,2.690911771,3.214941559,1.387764526,2.814050682,0.055262412,8.122084066,8.779585421,0.254255066,2.435865875,8.386473222
202.14,1.636603202,3.860939801,2.876701336,7.081584624,3.369337004,0.765608879,0.056664181,7.683722495,4.47259386,0.254255066,0.669464931,8.129754253
203.14,1.384203525,4.44844415,5.602641206,3.689536507,1.978834639,0.388984917,0.040343492,9.085550028,5.475711035,0.254255066,3.101268595,8.016180345
204.14,1.420680627,4.252625309,5.166705551,7.146379582,4.46225779,4.626276747,0.033928288,8.142931913,5.227636273,0.254255066,0.11507979,7.76301207
205.14,1.659210802,3.689976437,9.210359112,6.054504446,3.183958383,2.635868021,0.03033232,7.15032549,6.396775766,0.254255066,0.783379265,6.807794955
206.14,1.01728977,4.341432767,5.864064309,4.373001161,5.610010099,2.485080431,0.024211045,9.140757894,4.271067021,0.254255066,1.94399066,7.262621225
207.14,1.965793944,3.535295084,2.355775575,3.960016966,5.393761111,4.598087047,0.025302543,8.161837634,2.303719386,0.254255066,0.241763537,5.194649855
208.14,1.512625806,3.632543626,3.09909468,5.82300596,0.528693094,2.718681667,0.068994915,9.805783153,3.686358145,0.254255066,19.5171785,6.397150586
209.14,1.798978657,3.829436291,5.8235045,8.754469627,4.127902902,2.664213284,0.039015952,6.771540848,3.29269041,0.254255066,7.436015466,6.632817166
210.14,1.334192221,3.81513569,7.96639174,6.170098414,3.577064763,3.848547969,0.040386626,7.393058605,5.521027782,0.254255066,101.0375448,7.325725205
211.14,1.082336524,3.520525256,5.336631944,4.144180514,4.960094251,1.856120327,0.045508279,9.168382501,1.270332402,0.254255066,0.35238463,2.668423084
212.14,1.171686254,3.741327726,4.739874481,4.591899224,1.829563423,1.143838726,0.049543385,9.158811996,6.248130989,0.254255066,5.108964142,6.550653621
213.14,1.09084228,4.363268166,6.244971822,4.918267557,4.098928284,2.489461676,0.061889279,8.108427579,4.359747394,0.254255066,0.053156343,4.857068416
214.14,1.606902296,4.176335892,9.216205998,8.264612147,2.16655332,3.69924653,0.053712186,6.876906933,4.146968259,0.254255066,92.98843552,8.608764082
215.14,1.772087624,4.302796988,4.076753037,5.446119836,1.832857941,4.016204722,0.041643163,8.866258383,3.02413176,0.254255066,0.38492389,7.780661037
216.14,1.139982763,4.074491184,5.488881503,6.343691058,5.369920632,-0.471496311,0.071949945,6.908228408,0.275413402,0.254255066,0.370059204,1.17211334
217.14,1.937851719,3.683116646,4.56944806,8.075330105,0.937777119,3.592350973,0.05423647,8.855034765,8.206731449,0.254255066,7.925153498,8.137886462
218.14,1.992248741,4.231417554,7.547511126,6.000482724,0.470732983,0.520834082,0.028218806,8.263803323,8.399599437,0.182580363,9.101284144,7.949581796
219.14,1.463825329,3.628046663,7.22501948,5.042906137,2.276402479,1.703871378,0.049037868,8.048595888,3.162652003,0.182580363,6.816080979,7.672776347
220.14,1.928318538,3.83457525,8.937347453,6.932067463,3.413928476,2.194434853,0.027310879,8.702589378,5.408442894,0.182580363,37.80274327,7.990599504
221.14,1.395603597,4.123180332,3.952584064,6.967636154,7.534697329,4.910177402,0.011054429,6.589493021,3.427015143,0.182580363,0.410941381,5.687184768
222.14,1.986632827,4.136129355,4.850433305,4.002993278,2.426195535,-0.896329972,0.054347246,7.796332366,2.707562711,0.182580363,0.241098421,3.536942508
223.14,1.138312102,4.134169288,7.806080538,5.00152,1.451488599,0.975281125,0.040898993,8.71562386,5.967858433,0.182580363,8.918206343,7.727583604
224.14,1.583477623,3.957538487,3.096937643,6.125050109,0.771027552,3.933004035,0.036918787,7.53789179,3.37822105,0.182580363,3.217437027,6.039713971
225.14,1.075009879,3.789392803,5.499736243,4.365738154,1.328515269,2.174354869,0.029285785,7.944672316,5.777407765,0.182580363,148.3973208,6.080266656
226.14,1.871660287,4.46658797,7.289212223,8.379438685,3.694329843,0.771149089,0.048037756,8.191377268,4.533055234,0.182580363,15.91403991,7.692569157
227.14,1.727358822,4.104796909,5.025602123,3.016158649,2.410621249,4.623630539,0.02929041,8.22874022,5.420522324,0.182580363,2.03805921,7.927169051
228.14,1.98845072,4.340878022,5.472072325,2.775927773,7.692261874,1.517945713,0.026581041,8.347196771,4.366157662,0.182580363,0.045609941,1.937197882
229.14,1.181120251,3.972823109,5.371375363,4.45385511,2.828713354,1.703763395,0.025653026,9.118219929,4.404368705,0.182580363,43.88179567,7.846111216
230.14,1.242530237,3.72394936,6.491984078,6.354784333,2.358434936,2.177196464,0.034788839,8.975781804,3.474691289,0.182580363,166.1296545,8.000874386
231.14,1.976339084,3.978136303,4.21757782,4.054703534,6.356830508,2.511055241,0.039647634,7.780390277,2.420210032,0.182580363,1.407199512,8.174448116
232.14,1.786194467,4.342349401,6.832092112,7.44751109,5.441822468,2.013976345,0.013898151,9.028085354,1.900385719,0.182580363,7.414082348,6.902135541
233.14,1.860122408,3.717391325,3.10385891,3.440934721,4.702667513,3.840559984,0.019064123,6.428144349,3.428609664,0.182580363,3.283468912,4.447805102
234.14,1.573404014,3.611899922,7.75695223,2.463901269,3.443598017,1.837764575,0.046380574,8.827851027,6.132319746,0.182580363,0.48093312,2.975633023
235.14,1.107665592,3.930863653,5.654081966,3.198422987,3.012158229,2.612041345,0.032891803,8.515144205,5.484261638,0.182580363,101.0958019,6.854205429
236.14,1.136434334,4.116701935,4.028995978,9.135747025,5.997796447,2.374069711,0.025657705,7.840180856,2.418924384,0.269188112,133.3809355,8.173579074
237.14,1.544102426,4.309922301,4.916990423,5.30911944,0.671704093,1.74994308,0.045223644,9.131903254,8.680903877,0.269188112,6.544125318,8.454834014
238.14,1.752602072,3.99209401,7.052713988,5.566365619,2.008183128,2.376725994,0.030047526,8.780417468,2.822447112,0.269188112,7.693069952,8.235614997
239.14,1.712875554,3.637193244,2.896991928,5.328252437,2.597053304,4.665669988,0.017247,8.255238901,2.150876298,0.269188112,0.052531105,5.809871443
240.14,1.452118953,3.507315873,7.67373268,6.934568977,2.57860805,2.633219122,0.027796194,9.521196668,5.870696185,0.269188112,6.681373419,7.6057272
241.14,1.770037093,3.757030251,3.352355505,2.552116014,4.779508815,4.073790677,0.038058071,8.985033211,3.807249518,0.269188112,0.012113796,4.863205536
242.14,1.424761582,4.351866061,4.960865344,8.348013828,2.263458991,2.877623083,0.042758884,7.115057916,4.510007098,0.269188112,0.3844417,7.16937817
243.14,1.259086414,3.719048615,6.630653871,3.050368633,2.748187329,4.257624213,0.051867472,7.541721596,6.073136132,0.269188112,1.032357429,7.695939001
244.14,1.309583791,4.171790507,8.285391589,4.378566738,6.252897209,3.983983612,0.025425674,8.068415766,3.795760304,0.269188112,0.267354307,5.067136379
245.14,1.784024148,4.04300853,4.664908162,9.399455528,1.608931544,2.052228399,0.050467845,9.93089732,4.438532369,0.269188112,0.026732527,3.512232682
246.14,1.026714365,3.652568688,5.255302926,7.167967764,3.039325221,0.638190299,0.041672925,9.619959248,7.216221188,0.269188112,45.40918878,7.709226049
247.14,1.636369661,3.569362084,3.813771789,5.724563384,0.770778469,4.769138406,0.048743827,7.98450212,6.598227334,0.269188112,24.28217412,8.077287306
248.14,1.076541944,3.632014885,5.669713569,6.189497155,0.696548923,1.63482371,0.049842559,7.877452071,4.716752041,0.269188112,18.19792695,6.757462342
249.14,1.3450698,4.163961226,3.915589536,5.767400604,2.100337785,-0.743546841,0.014618137,7.857709374,2.250889362,0.269188112,28.04471874,8.10676945
250.14,1.658781989,3.615445083,4.158686249,3.510662434,8.228751484,3.787729868,0.032727666,7.189015731,4.70127174,0.269188112,40.22569769,7.700368479
251.14,1.104017199,3.606435476,2.220239095,5.505069256,2.41329794,2.554939136,0.034439365,8.863220583,4.963158036,0.269188112,0.55889782,7.733918855
252.14,1.510041707,3.604774282,6.730101441,7.683996388,2.346052996,-0.144471473,0.045678985,8.404266462,3.445830613,0.269188112,4.034023117,5.276773835
253.14,1.487312913,3.688273426,4.512737736,6.546138672,3.772111383,4.64811387,0.071971772,7.122395895,4.540447157,0.269188112,7.47804547,8.150855455
254.14,1.154254718,3.551521355,3.898108932,8.825504223,7.093176417,0.115193357,0.044566479,6.368052657,2.396505704,0.269188112,31.64375339,8.100118451
255.14,1.268245222,4.2006885,6.188455702,4.176911924,4.281684814,1.884941548,0.027577575,9.345199134,3.844565988,0.269188112,60.6112613,7.958556666
256.14,1.139369124,4.245577476,2.718595338,5.20532141,1.51853045,0.828450211,0.020032596,8.38253388,4.413357104,0.269188112,16.57770564,5.868618188
257.14,1.00555915,4.131201132,5.338312081,4.160789938,3.469945152,2.304377372,0.094686402,8.417791547,4.365097471,0.269188112,2.306814296,4.557903975
258.14,1.583339772,3.965370809,6.142060807,7.297820224,1.880322309,3.258612713,0.023865872,9.78098747,3.97890096,0.269188112,40.27082836,7.898944248
259.14,1.539549044,4.098069838,4.728670968,6.878003607,1.517547777,-0.148938319,0.062716933,7.652106038,2.200307057,0.269188112,34.00257598,8.21062128
260.14,1.399839848,3.929432321,5.531167987,4.220599262,2.616214769,2.110404307,0.055756242,7.001660109,5.922321818,0.269188112,12.68623819,6.004088347
261.14,1.981945637,3.908230492,4.428089718,7.174405244,1.798891167,0.405290795,0.022570393,8.352676982,4.49387998,0.269188112,0.729189383,4.584985933
262.14,1.082021966,3.545620844,5.484787927,8.688776664,5.23334413,1.803771619,0.048825423,8.456066958,3.336568124,0.269188112,2.22735648,8.111654866
263.14,1.950010417,4.219642203,4.812520154,5.541792049,4.95070703,0.813559047,0.057564944,7.608170493,3.183121604,0.215340325,6.603843066,4.744402541
264.14,1.075908442,3.875224273,8.447175553,8.551784819,3.484152629,0.028108843,0.060755301,6.897554879,3.893556998,0.215340325,0.215604228,6.871667968
265.14,1.994173152,4.184461943,7.103605399,8.597815739,4.265946692,3.452757934,0.035804287,9.729216511,2.745030428,0.215340325,0.207828284,7.949679684
266.14,1.226573325,3.954678737,4.010195152,3.972731632,0.877887214,0.603352269,0.019828318,7.998488674,4.168332569,0.215340325,55.72865502,6.496624872
267.14,1.907863707,4.41771667,5.489969806,7.264996634,1.500987687,2.495169719,0.058840099,7.501271509,7.616384806,0.215340325,21.39467385,8.252303551
268.14,1.081346319,3.855415211,6.24770874,5.11603947,4.240295868,-0.205991617,0.066584881,7.686256226,3.70387034,0.215340325,7.569979275,7.647544798
269.14,1.119311893,4.27805733,6.468967415,3.990707169,0.614156917,0.911519294,0.039530451,8.752339242,3.330272672,0.215340325,0.066594898,5.261264127
270.14,1.792558617,4.029078099,9.59685794,5.908045154,0.484760989,2.312645607,0.02154981,7.840888399,0.954959023,0.215340325,1.84934414,6.025163986
271.14,1.474364949,4.490996405,5.671560055,7.256125813,3.140965827,3.202026354,0.05247011,7.880080931,4.921685589,0.215340325,3.184972691,7.443541414
272.14,1.964009347,3.848553179,1.320364682,8.095752385,3.147488836,-1.047452256,0.013910981,8.271353071,1.179393974,0.215340325,100.0576805,6.425003813
273.14,1.242160609,4.305808863,6.239806466,4.764577289,1.26678636,4.137145119,0.021871826,7.826623351,1.237154695,0.215340325,1.09509126,4.058727211
274.14,1.566148157,4.370142173,5.314433404,2.931060335,4.030575486,1.872010536,0.030750069,6.948980178,3.652375754,0.215340325,1.64733004,8.139276778
275.14,1.722698621,3.707244485,7.495352237,5.577626696,3.365472261,2.124815988,0.035147214,9.299955045,1.589553262,0.215340325,1.514032691,7.751378363
276.14,1.593127733,4.461769663,3.811465177,5.370494819,9.931482035,2.096453457,0.030290641,7.660300387,6.431456451,0.215340325,43.79022293,4.527264693
277.14,1.086715634,4.357494485,7.65520908,4.045048269,4.398188886,2.945994348,0.016835382,7.946110455,7.419055155,0.215340325,0.509111557,3.774647497
278.14,1.97507185,4.459377068,4.365537571,4.729982628,2.722798424,-0.411163594,0.022857692,8.858027266,4.029342214,0.215340325,6.725354098,6.592768106
279.14,1.96690529,3.536662828,4.472300224,8.470859502,7.511485972,3.880533565,0.053808784,8.562448866,4.772993352,0.215340325,1.55867001,7.689986992
280.14,1.508811474,4.171446499,5.433770525,4.712753781,2.044735079,0.207164755,0.082652272,8.908895082,-0.017611137,0.215340325,6.36305035,5.061890945
281.14,1.230236071,4.430699086,8.646278692,7.016658196,0.68552288,-0.30870064,0.038474995,8.901013776,3.680098524,0.215340325,16.32941191,8.095715926
282.14,1.077172742,4.283594986,4.220523882,5.198627012,3.332703586,-0.363064396,0.069935493,6.33440315,6.674327169,0.215340325,1.486026676,5.305887368
283.14,1.922195718,3.828334176,5.034331287,2.802979275,3.037162691,4.517092365,0.05450385,9.292126452,6.867649353,0.215340325,2.41059556,8.143910744
284.14,1.089581306,4.243951558,5.576058457,6.82062817,3.173159763,3.408973824,0.070841191,9.692965739,1.547173058,0.215340325,0.138682687,6.236860944
285.14,1.544422154,3.538393172,3.288274896,3.756639135,0.354399778,2.106860097,0.042322609,8.87465684,2.98324824,0.156774354,70.56361843,6.378203458
286.14,1.953476012,3.837510216,5.476123924,6.14120537,6.102391071,2.958399452,0.050802835,9.746280829,4.83464106,0.156774354,6.694066835,5.985697073
287.14,1.950235126,3.968793244,5.97451778,4.569870159,2.979806367,4.069082394,0.041373402,8.491232917,8.522616797,0.156774354,7.25468731,4.051523086
288.14,1.186853019,4.052453414,6.277640583,3.261965248,2.458438356,4.62947901,0.02035597,9.84719851,5.245292311,0.156774354,4.767201776,4.891903431
289.14,1.93694017,4.349009787,4.377004324,6.836122569,1.994858798,-1.098449287,0.036824263,7.913972901,0.949123594,0.156774354,329.8719108,7.408365744
290.14,1.817932714,3.699835246,5.825307928,6.922822407,0.578405259,-0.504845798,0.054190653,9.92875178,2.403736907,0.156774354,23.88973096,8.175591261
291.14,1.784621381,3.853019046,4.449320369,7.742218377,1.45833192,2.847027169,0.026202665,8.891729199,9.875718213,0.156774354,22.97652395,7.698889917
292.14,1.938364748,3.892313377,4.183340175,3.8939396,1.905976124,2.510105716,0.041159158,8.591991948,5.064660784,0.156774354,0.545349542,3.917049402
293.14,1.139332061,4.155096014,6.825262078,3.852622325,3.065405626,4.613248592,0.03237546,8.731212922,2.590752371,0.156774354,6.727079575,4.541173703
294.14,1.22357403,4.11156816,8.579903037,5.587947503,4.425271413,1.442298931,0.049940129,7.399497788,4.445380478,0.156774354,29.14283874,6.257946235
295.14,1.435171919,4.326019012,3.858723068,8.963305824,4.157790539,1.090460473,0.064120246,8.466046314,-0.188831181,0.156774354,77.20474879,8.148361125
296.14,1.702910783,3.790415893,3.822577007,6.858370923,0.513453156,2.875882145,0.058189067,6.67575842,3.754241261,0.156774354,0.020310673,2.723172691
297.14,1.75717349,3.502802728,5.425099825,6.310053182,3.106103461,2.164429357,0.03525864,8.119807798,8.650347774,0.156774354,1072.79104,7.549956735
298.14,1.022276938,4.12308287,5.007822187,4.222634532,1.205080071,0.338699068,0.029473881,7.781342146,8.626890576,0.156774354,0.21170787,6.962697773
299.14,1.268323964,3.962347144,3.850231027,7.175864665,5.427202678,2.29948597,0.035917605,7.933635369,5.13504685,0.156774354,0.055227245,7.761084132
300.14,1.412853743,3.902626422,4.299962035,2.585455867,3.264265012,3.010715124,0.055457162,8.465843427,3.154461887,0.156774354,39.23241632,4.709499866
301.14,1.400769688,4.023838478,5.517050733,5.292417007,0.315869536,2.105061901,0.049895043,8.390026424,7.012801435,0.207357132,15.85849215,8.042360318
